iso3,decile,opex,income,region
IRQ,20,13249775.174036184,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,30,6167524.092351314,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,40,5882379.4672477115,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,50,4768264.335249653,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,60,4123958.9923013626,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,70,2607444.0249624965,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,80,2271536.9854270797,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,90,4421860.878260547,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,100,1852059.4866880383,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRL,10,432593.2591886369,Advanced Economies,Advanced Economies
IRL,20,116372.92563132803,Advanced Economies,Advanced Economies
IRL,30,211961.03168465686,Advanced Economies,Advanced Economies
IRL,40,78726.07767981318,Advanced Economies,Advanced Economies
IRL,50,51265.89114726942,Advanced Economies,Advanced Economies
IRL,60,49070.1187722931,Advanced Economies,Advanced Economies
IRL,70,94175.76754288487,Advanced Economies,Advanced Economies
IRL,80,53748.059235003595,Advanced Economies,Advanced Economies
IRL,90,1075180.0676222146,Advanced Economies,Advanced Economies
IRL,100,604369.5227707477,Advanced Economies,Advanced Economies
IMN,10,95543.94026903925,0.0,0.0
IMN,20,12645.52150619637,0.0,0.0
IMN,30,8360.675375997596,0.0,0.0
IMN,40,42209.0876578708,0.0,0.0
IMN,50,10826.13018366392,0.0,0.0
IMN,60,8064.246909364952,0.0,0.0
IMN,70,12146.266195243143,0.0,0.0
IMN,80,5495.3377409643435,0.0,0.0
IMN,90,4876.533813353604,0.0,0.0
IMN,100,9158.896234940481,0.0,0.0
ISR,10,3979124.100616459,Advanced Economies,Advanced Economies
ISR,20,3282215.359830525,Advanced Economies,Advanced Economies
ISR,30,0.0,Advanced Economies,Advanced Economies
ISR,40,6963467.1760788,Advanced Economies,Advanced Economies
ISR,50,0.0,Advanced Economies,Advanced Economies
ISR,60,2794660.2528693983,Advanced Economies,Advanced Economies
ISR,70,3641910.1937845517,Advanced Economies,Advanced Economies
ISR,80,0.0,Advanced Economies,Advanced Economies
ISR,90,2867174.4152564914,Advanced Economies,Advanced Economies
ISR,100,99950.20198497597,Advanced Economies,Advanced Economies
ITA,10,166047.26809138645,Advanced Economies,Advanced Economies
ITA,20,0.0,Advanced Economies,Advanced Economies
ITA,30,0.0,Advanced Economies,Advanced Economies
ITA,40,0.0,Advanced Economies,Advanced Economies
ITA,50,0.0,Advanced Economies,Advanced Economies
ITA,60,0.0,Advanced Economies,Advanced Economies
ITA,70,0.0,Advanced Economies,Advanced Economies
ITA,80,0.0,Advanced Economies,Advanced Economies
ITA,90,0.0,Advanced Economies,Advanced Economies
ITA,100,4480127.619338134,Advanced Economies,Advanced Economies
JAM,10,1858117.4458084458,Emerging Market Economies,Latin America and the Caribbean
JAM,20,1224292.9392937864,Emerging Market Economies,Latin America and the Caribbean
JAM,30,415158.15934529784,Emerging Market Economies,Latin America and the Caribbean
JAM,40,1023275.6002814089,Emerging Market Economies,Latin America and the Caribbean
JAM,50,328992.5760455047,Emerging Market Economies,Latin America and the Caribbean
JAM,60,262107.1730375241,Emerging Market Economies,Latin America and the Caribbean
JAM,70,543211.1382373755,Emerging Market Economies,Latin America and the Caribbean
JAM,80,359162.74100439285,Emerging Market Economies,Latin America and the Caribbean
JAM,90,220585.78343353132,Emerging Market Economies,Latin America and the Caribbean
JAM,100,338267.70029075275,Emerging Market Economies,Latin America and the Caribbean
JPN,10,0.0,Advanced Economies,Advanced Economies
JPN,20,0.0,Advanced Economies,Advanced Economies
JPN,30,0.0,Advanced Economies,Advanced Economies
JPN,40,0.0,Advanced Economies,Advanced Economies
JPN,50,0.0,Advanced Economies,Advanced Economies
JPN,60,0.0,Advanced Economies,Advanced Economies
JPN,70,0.0,Advanced Economies,Advanced Economies
JPN,80,0.0,Advanced Economies,Advanced Economies
JPN,90,0.0,Advanced Economies,Advanced Economies
JPN,100,1693110.9067544062,Advanced Economies,Advanced Economies
JOR,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,100,380519.93335271906,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KAZ,10,0.0,Emerging Market Economies,Caucasus and Central Asia
KAZ,20,0.0,Emerging Market Economies,Caucasus and Central Asia
KAZ,30,0.0,Emerging Market Economies,Caucasus and Central Asia
KAZ,40,2370002.637968997,Emerging Market Economies,Caucasus and Central Asia
KAZ,50,1021934.640847343,Emerging Market Economies,Caucasus and Central Asia
KAZ,60,1378361.844175333,Emerging Market Economies,Caucasus and Central Asia
KAZ,70,1440012.0176274278,Emerging Market Economies,Caucasus and Central Asia
KAZ,80,1201994.6568590242,Emerging Market Economies,Caucasus and Central Asia
KAZ,90,1279196.4061465568,Emerging Market Economies,Caucasus and Central Asia
KAZ,100,2242966.34301884,Emerging Market Economies,Caucasus and Central Asia
KEN,10,17224726.72692459,Low Income Developing Countries,Sub-Sahara Africa
KEN,20,10764381.617914343,Low Income Developing Countries,Sub-Sahara Africa
KEN,30,11217965.64987663,Low Income Developing Countries,Sub-Sahara Africa
KEN,40,10182203.568260798,Low Income Developing Countries,Sub-Sahara Africa
KEN,50,9761904.453367699,Low Income Developing Countries,Sub-Sahara Africa
KEN,60,9872035.09844261,Low Income Developing Countries,Sub-Sahara Africa
KEN,70,9928984.973942699,Low Income Developing Countries,Sub-Sahara Africa
KEN,80,13784650.729223907,Low Income Developing Countries,Sub-Sahara Africa
KEN,90,13533216.214242812,Low Income Developing Countries,Sub-Sahara Africa
KEN,100,9742242.166457254,Low Income Developing Countries,Sub-Sahara Africa
PRK,10,16120201.12985816,0.0,0.0
PRK,20,8217643.514180531,0.0,0.0
PRK,30,6153479.371868562,0.0,0.0
PRK,40,5709299.8135934295,0.0,0.0
PRK,50,5282287.24356834,0.0,0.0
PRK,60,4590061.356396597,0.0,0.0
PRK,70,3432355.8373961514,0.0,0.0
PRK,80,2966553.416190065,0.0,0.0
PRK,90,2317929.3579186606,0.0,0.0
PRK,100,1800763.8938288658,0.0,0.0
KOR,10,11251651.703509675,Advanced Economies,Advanced Economies
KOR,20,7015875.566587992,Advanced Economies,Advanced Economies
KOR,30,11525622.042426748,Advanced Economies,Advanced Economies
KOR,40,8956601.508066272,Advanced Economies,Advanced Economies
KOR,50,3515971.950425521,Advanced Economies,Advanced Economies
KOR,60,2814365.645376852,Advanced Economies,Advanced Economies
KOR,70,1215272.3790782264,Advanced Economies,Advanced Economies
KOR,80,832391.097158696,Advanced Economies,Advanced Economies
KOR,90,528356.2406133477,Advanced Economies,Advanced Economies
KOR,100,1311525.526583179,Advanced Economies,Advanced Economies
KWT,10,690210.0753176702,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,100,826837.3519846454,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KGZ,10,3966836.588668581,Low Income Developing Countries,Caucasus and Central Asia
KGZ,20,1214776.096965043,Low Income Developing Countries,Caucasus and Central Asia
KGZ,30,860715.703917921,Low Income Developing Countries,Caucasus and Central Asia
KGZ,40,1192257.2375247811,Low Income Developing Countries,Caucasus and Central Asia
KGZ,50,684590.8747126576,Low Income Developing Countries,Caucasus and Central Asia
KGZ,60,473393.0307173124,Low Income Developing Countries,Caucasus and Central Asia
KGZ,70,932241.6092697267,Low Income Developing Countries,Caucasus and Central Asia
KGZ,80,448333.91803553776,Low Income Developing Countries,Caucasus and Central Asia
KGZ,90,429539.81116207544,Low Income Developing Countries,Caucasus and Central Asia
KGZ,100,282791.4839177012,Low Income Developing Countries,Caucasus and Central Asia
LAO,10,0.0,Low Income Developing Countries,Emerging and Developing Asia
LAO,20,0.0,Low Income Developing Countries,Emerging and Developing Asia
LAO,30,2346755.881119919,Low Income Developing Countries,Emerging and Developing Asia
LAO,40,1455113.13442829,Low Income Developing Countries,Emerging and Developing Asia
LAO,50,1850846.966881981,Low Income Developing Countries,Emerging and Developing Asia
LAO,60,1516921.2742343554,Low Income Developing Countries,Emerging and Developing Asia
LAO,70,1544208.2328570131,Low Income Developing Countries,Emerging and Developing Asia
LAO,80,841005.2389367775,Low Income Developing Countries,Emerging and Developing Asia
LAO,90,965043.1925259923,Low Income Developing Countries,Emerging and Developing Asia
LAO,100,638571.663867903,Low Income Developing Countries,Emerging and Developing Asia
LVA,10,1601775.7846748512,Advanced Economies,Advanced Economies
LVA,20,261042.76144023417,Advanced Economies,Advanced Economies
LVA,30,225414.4931931557,Advanced Economies,Advanced Economies
LVA,40,148835.37882876248,Advanced Economies,Advanced Economies
LVA,50,199020.99789010428,Advanced Economies,Advanced Economies
LVA,60,113274.97486845791,Advanced Economies,Advanced Economies
LVA,70,174261.856102944,Advanced Economies,Advanced Economies
LVA,80,89413.5115169688,Advanced Economies,Advanced Economies
LVA,90,241181.70892692782,Advanced Economies,Advanced Economies
LVA,100,196391.99327849023,Advanced Economies,Advanced Economies
LBN,10,9774584.950048301,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,20,4867567.156323954,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,30,1549939.746523514,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,40,2309065.7238097773,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,50,788510.3727581167,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,60,697281.0530928683,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,70,361158.51665801735,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,80,1107637.8802309253,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,90,324254.0361208236,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,100,268728.6092256133,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LSO,10,568344.2014154508,Low Income Developing Countries,Sub-Sahara Africa
LSO,20,921978.1909912475,Low Income Developing Countries,Sub-Sahara Africa
LSO,30,558280.4492962303,Low Income Developing Countries,Sub-Sahara Africa
LSO,40,344123.5487945581,Low Income Developing Countries,Sub-Sahara Africa
LSO,50,237978.5717247621,Low Income Developing Countries,Sub-Sahara Africa
LSO,60,359509.0411678941,Low Income Developing Countries,Sub-Sahara Africa
LSO,70,271572.4491869413,Low Income Developing Countries,Sub-Sahara Africa
LSO,80,152916.72286310885,Low Income Developing Countries,Sub-Sahara Africa
LSO,90,259620.4575405716,Low Income Developing Countries,Sub-Sahara Africa
LSO,100,280853.3635986917,Low Income Developing Countries,Sub-Sahara Africa
LBR,10,4165288.472322002,Low Income Developing Countries,Sub-Sahara Africa
LBR,20,1630703.2838917896,Low Income Developing Countries,Sub-Sahara Africa
LBR,30,898987.9887396718,Low Income Developing Countries,Sub-Sahara Africa
LBR,40,608761.6758148207,Low Income Developing Countries,Sub-Sahara Africa
LBR,50,697608.8388623992,Low Income Developing Countries,Sub-Sahara Africa
LBR,60,536983.0382452615,Low Income Developing Countries,Sub-Sahara Africa
LBR,70,502253.17702054075,Low Income Developing Countries,Sub-Sahara Africa
LBR,80,678997.4061972015,Low Income Developing Countries,Sub-Sahara Africa
LBR,90,361236.73567707284,Low Income Developing Countries,Sub-Sahara Africa
LBR,100,333255.01556569623,Low Income Developing Countries,Sub-Sahara Africa
LBY,10,5146420.960113463,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,20,3677192.7599623157,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,30,1422035.507297937,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,40,1341651.299747435,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,50,751336.7413527248,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,60,988329.3981397228,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,70,816612.371409943,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,80,865489.3474940439,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,90,679245.392073341,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,100,2487933.240775312,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LTU,10,1364697.7577796446,Advanced Economies,Advanced Economies
LTU,20,403767.6010719449,Advanced Economies,Advanced Economies
LTU,30,229226.77915594616,Advanced Economies,Advanced Economies
LTU,40,174337.41401499487,Advanced Economies,Advanced Economies
LTU,50,150984.97310873534,Advanced Economies,Advanced Economies
LTU,60,150772.27910053034,Advanced Economies,Advanced Economies
LTU,70,103799.94322120327,Advanced Economies,Advanced Economies
LTU,80,112088.81234754203,Advanced Economies,Advanced Economies
LTU,90,109833.29882018174,Advanced Economies,Advanced Economies
LTU,100,241037.7284826267,Advanced Economies,Advanced Economies
LUX,10,816001.9166973653,Advanced Economies,Advanced Economies
LUX,20,104246.73684886529,Advanced Economies,Advanced Economies
LUX,30,53508.322406384505,Advanced Economies,Advanced Economies
LUX,40,78331.98044116083,Advanced Economies,Advanced Economies
LUX,50,68953.49966898745,Advanced Economies,Advanced Economies
LUX,60,69737.43221168629,Advanced Economies,Advanced Economies
LUX,70,41589.71517593454,Advanced Economies,Advanced Economies
LUX,80,42777.99275238997,Advanced Economies,Advanced Economies
LUX,90,11552.698659981803,Advanced Economies,Advanced Economies
LUX,100,78749.75654614822,Advanced Economies,Advanced Economies
MDG,10,14476702.451951368,Low Income Developing Countries,Sub-Sahara Africa
MDG,20,7352777.997032583,Low Income Developing Countries,Sub-Sahara Africa
MDG,30,5715495.487637149,Low Income Developing Countries,Sub-Sahara Africa
MDG,40,5400269.959221153,Low Income Developing Countries,Sub-Sahara Africa
MDG,50,4375387.909355809,Low Income Developing Countries,Sub-Sahara Africa
MDG,60,4202807.200630281,Low Income Developing Countries,Sub-Sahara Africa
MDG,70,4224394.528163723,Low Income Developing Countries,Sub-Sahara Africa
MDG,80,5601081.361131328,Low Income Developing Countries,Sub-Sahara Africa
MDG,90,5213832.820481396,Low Income Developing Countries,Sub-Sahara Africa
MDG,100,4071034.654409658,Low Income Developing Countries,Sub-Sahara Africa
MWI,10,7872658.0860883435,Low Income Developing Countries,Sub-Sahara Africa
MWI,20,3425450.2432715497,Low Income Developing Countries,Sub-Sahara Africa
MWI,30,3741412.683419007,Low Income Developing Countries,Sub-Sahara Africa
MWI,40,4887728.238469084,Low Income Developing Countries,Sub-Sahara Africa
MWI,50,4863467.571283117,Low Income Developing Countries,Sub-Sahara Africa
MWI,60,4790248.956677813,Low Income Developing Countries,Sub-Sahara Africa
MWI,70,4737855.390988238,Low Income Developing Countries,Sub-Sahara Africa
MWI,80,3767591.1932440903,Low Income Developing Countries,Sub-Sahara Africa
MWI,90,1843464.1251733042,Low Income Developing Countries,Sub-Sahara Africa
MWI,100,884224.821329047,Low Income Developing Countries,Sub-Sahara Africa
MYS,10,6692590.5610456085,Emerging Market Economies,Emerging and Developing Asia
MYS,20,2986890.2915630117,Emerging Market Economies,Emerging and Developing Asia
MYS,30,1037760.5538550222,Emerging Market Economies,Emerging and Developing Asia
MYS,40,1454473.4314532068,Emerging Market Economies,Emerging and Developing Asia
MYS,50,1175973.9453364073,Emerging Market Economies,Emerging and Developing Asia
MYS,60,955943.3250721559,Emerging Market Economies,Emerging and Developing Asia
MYS,70,546125.3415557287,Emerging Market Economies,Emerging and Developing Asia
MYS,80,3209119.0908742263,Emerging Market Economies,Emerging and Developing Asia
MYS,90,2161377.7865746077,Emerging Market Economies,Emerging and Developing Asia
MYS,100,1588307.2126692545,Emerging Market Economies,Emerging and Developing Asia
MLI,10,15229199.685816532,Low Income Developing Countries,Sub-Sahara Africa
MLI,20,5125257.543903491,Low Income Developing Countries,Sub-Sahara Africa
MLI,30,5788075.877002353,Low Income Developing Countries,Sub-Sahara Africa
MLI,40,4016474.781048645,Low Income Developing Countries,Sub-Sahara Africa
MLI,50,6141984.043319439,Low Income Developing Countries,Sub-Sahara Africa
MLI,60,2849518.82434896,Low Income Developing Countries,Sub-Sahara Africa
MLI,70,3729214.716511194,Low Income Developing Countries,Sub-Sahara Africa
MLI,80,3898312.483890386,Low Income Developing Countries,Sub-Sahara Africa
MLI,90,1976536.7202462226,Low Income Developing Countries,Sub-Sahara Africa
MLI,100,1794085.8768770208,Low Income Developing Countries,Sub-Sahara Africa
MLT,10,224809.2712212689,Advanced Economies,Advanced Economies
MLT,20,202328.344099142,Advanced Economies,Advanced Economies
MLT,30,169955.80904327918,Advanced Economies,Advanced Economies
MLT,40,95543.94026903925,Advanced Economies,Advanced Economies
MLT,50,123874.49638722971,Advanced Economies,Advanced Economies
MLT,60,139100.7365681601,Advanced Economies,Advanced Economies
MLT,70,64745.0701117254,Advanced Economies,Advanced Economies
MLT,80,93938.15976031583,Advanced Economies,Advanced Economies
MLT,90,32472.450287516585,Advanced Economies,Advanced Economies
MLT,100,13377.080601596152,Advanced Economies,Advanced Economies
MTQ,10,354699.0723713352,0.0,0.0
MTQ,20,172398.11568210908,0.0,0.0
MTQ,30,110606.16144086415,0.0,0.0
MTQ,40,75535.91513034624,0.0,0.0
MTQ,50,88912.45571138755,0.0,0.0
MTQ,60,86801.35749932317,0.0,0.0
MTQ,70,22480.92712212684,0.0,0.0
MTQ,80,28811.556199717765,0.0,0.0
MTQ,90,26088.977154073087,0.0,0.0
MTQ,100,18917.478484068684,0.0,0.0
MRT,10,3694990.1606006855,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,20,1199268.0049890284,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,30,684372.6308925006,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,40,1316764.2588678924,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,50,1015586.9141887509,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,60,1084685.1324949146,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,70,589450.698976993,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,80,332632.3300115114,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,90,292871.84506771347,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,100,2095298.3894759053,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MUS,10,1354475.8591081447,Emerging Market Economies,Sub-Sahara Africa
MUS,20,370260.86970142956,Emerging Market Economies,Sub-Sahara Africa
MUS,30,245803.85605432928,Emerging Market Economies,Sub-Sahara Africa
MUS,40,355571.11359434994,Emerging Market Economies,Sub-Sahara Africa
MUS,50,266330.1672325437,Emerging Market Economies,Sub-Sahara Africa
MUS,60,213119.18911776258,Emerging Market Economies,Sub-Sahara Africa
MUS,70,102513.02767689846,Emerging Market Economies,Sub-Sahara Africa
MUS,80,204699.37938155365,Emerging Market Economies,Sub-Sahara Africa
MUS,90,153619.66866786694,Emerging Market Economies,Sub-Sahara Africa
MUS,100,464.98901258060664,Emerging Market Economies,Sub-Sahara Africa
MEX,10,117087994.13302939,Emerging Market Economies,Latin America and the Caribbean
MEX,20,31120952.70575863,Emerging Market Economies,Latin America and the Caribbean
MEX,30,17455257.607352868,Emerging Market Economies,Latin America and the Caribbean
MEX,40,17061675.838082984,Emerging Market Economies,Latin America and the Caribbean
MEX,50,14408127.39629868,Emerging Market Economies,Latin America and the Caribbean
MEX,60,13521519.394119954,Emerging Market Economies,Latin America and the Caribbean
MEX,70,9490471.410201702,Emerging Market Economies,Latin America and the Caribbean
MEX,80,9979037.656546626,Emerging Market Economies,Latin America and the Caribbean
MEX,90,9543873.108587962,Emerging Market Economies,Latin America and the Caribbean
MEX,100,2681971.189784777,Emerging Market Economies,Latin America and the Caribbean
MDA,10,2231232.016871092,Low Income Developing Countries,Emerging and Developing Europe
MDA,20,1475137.3784457282,Low Income Developing Countries,Emerging and Developing Europe
MDA,30,774731.7461551311,Low Income Developing Countries,Emerging and Developing Europe
MDA,40,1019285.235717228,Low Income Developing Countries,Emerging and Developing Europe
MDA,50,518466.381754051,Low Income Developing Countries,Emerging and Developing Europe
MDA,60,654362.1927614084,Low Income Developing Countries,Emerging and Developing Europe
MDA,70,476503.89610287664,Low Income Developing Countries,Emerging and Developing Europe
MDA,80,409681.6434206125,Low Income Developing Countries,Emerging and Developing Europe
MDA,90,536083.6467584077,Low Income Developing Countries,Emerging and Developing Europe
MDA,100,441246.70402584947,Low Income Developing Countries,Emerging and Developing Europe
MNG,10,0.0,Emerging Market Economies,Emerging and Developing Asia
MNG,20,363775.5573943526,Emerging Market Economies,Emerging and Developing Asia
MNG,30,296347.39956976834,Emerging Market Economies,Emerging and Developing Asia
MNG,40,403658.46118951077,Emerging Market Economies,Emerging and Developing Asia
MNG,50,393493.79081852024,Emerging Market Economies,Emerging and Developing Asia
MNG,60,479228.55702760554,Emerging Market Economies,Emerging and Developing Asia
MNG,70,512836.6384434677,Emerging Market Economies,Emerging and Developing Asia
MNG,80,593112.6616082949,Emerging Market Economies,Emerging and Developing Asia
MNG,90,732376.9366128641,Emerging Market Economies,Emerging and Developing Asia
MNG,100,1336062.181954509,Emerging Market Economies,Emerging and Developing Asia
MNE,10,75246.07838397822,Emerging Market Economies,Emerging and Developing Europe
MNE,20,540297.6100823478,Emerging Market Economies,Emerging and Developing Europe
MNE,30,144395.22827144587,Emerging Market Economies,Emerging and Developing Europe
MNE,40,98221.72383206202,Emerging Market Economies,Emerging and Developing Europe
MNE,50,116900.82103505965,Emerging Market Economies,Emerging and Developing Europe
MNE,60,233254.83401350342,Emerging Market Economies,Emerging and Developing Europe
MNE,70,44580.82158116651,Emerging Market Economies,Emerging and Developing Europe
MNE,80,90708.60100457405,Emerging Market Economies,Emerging and Developing Europe
MNE,90,24041.140259626885,Emerging Market Economies,Emerging and Developing Europe
MNE,100,15212.718389443473,Emerging Market Economies,Emerging and Developing Europe
MAR,10,7119230.292937744,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,20,4592031.769051441,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,30,3306430.220905182,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,40,3230014.647556713,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,50,3292427.847403562,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,60,1859744.4911778306,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,70,3004441.4828024833,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,80,1577005.9421446668,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,90,1601229.970215598,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,100,1155183.704236406,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MOZ,10,12341664.507836945,Low Income Developing Countries,Sub-Sahara Africa
MOZ,20,8121651.774376726,Low Income Developing Countries,Sub-Sahara Africa
MOZ,30,9825064.389454322,Low Income Developing Countries,Sub-Sahara Africa
MOZ,40,7873228.144972912,Low Income Developing Countries,Sub-Sahara Africa
MOZ,50,7208484.302902063,Low Income Developing Countries,Sub-Sahara Africa
MOZ,60,5023862.741597465,Low Income Developing Countries,Sub-Sahara Africa
MOZ,70,4040911.910795957,Low Income Developing Countries,Sub-Sahara Africa
MOZ,80,3536821.836231342,Low Income Developing Countries,Sub-Sahara Africa
MOZ,90,1940127.3472420664,Low Income Developing Countries,Sub-Sahara Africa
MOZ,100,1347553.09036371,Low Income Developing Countries,Sub-Sahara Africa
MMR,10,13341595.281034615,Low Income Developing Countries,Emerging and Developing Asia
MMR,20,6945700.009382946,Low Income Developing Countries,Emerging and Developing Asia
MMR,30,9174677.670659225,Low Income Developing Countries,Emerging and Developing Asia
MMR,40,7867380.898965618,Low Income Developing Countries,Emerging and Developing Asia
MMR,50,5780511.099315508,Low Income Developing Countries,Emerging and Developing Asia
MMR,60,3027808.8793044756,Low Income Developing Countries,Emerging and Developing Asia
MMR,70,5108650.916226433,Low Income Developing Countries,Emerging and Developing Asia
MMR,80,3186951.0360398274,Low Income Developing Countries,Emerging and Developing Asia
MMR,90,6830661.099104739,Low Income Developing Countries,Emerging and Developing Asia
MMR,100,3361954.4865906546,Low Income Developing Countries,Emerging and Developing Asia
NAM,10,930553.76602767,Emerging Market Economies,Sub-Sahara Africa
NAM,20,650744.3883880122,Emerging Market Economies,Sub-Sahara Africa
NAM,30,659463.9465481398,Emerging Market Economies,Sub-Sahara Africa
NAM,40,351829.8350422172,Emerging Market Economies,Sub-Sahara Africa
NAM,50,522945.2591982351,Emerging Market Economies,Sub-Sahara Africa
NAM,60,532492.2341887297,Emerging Market Economies,Sub-Sahara Africa
NAM,70,508602.32075613,Emerging Market Economies,Sub-Sahara Africa
NAM,80,448552.1456306521,Emerging Market Economies,Sub-Sahara Africa
NAM,90,618482.8829257754,Emerging Market Economies,Sub-Sahara Africa
NAM,100,1123817.8951443883,Emerging Market Economies,Sub-Sahara Africa
NPL,10,31688800.501723506,Low Income Developing Countries,Emerging and Developing Asia
NPL,20,11809512.02884227,Low Income Developing Countries,Emerging and Developing Asia
NPL,30,8019396.323005093,Low Income Developing Countries,Emerging and Developing Asia
NPL,40,13119728.56267873,Low Income Developing Countries,Emerging and Developing Asia
NPL,50,6017726.954549821,Low Income Developing Countries,Emerging and Developing Asia
NPL,60,3747891.707360288,Low Income Developing Countries,Emerging and Developing Asia
NPL,70,9556251.954765232,Low Income Developing Countries,Emerging and Developing Asia
