iso3,decile,opex,income,region
IRQ,20,8833183.449357456,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,30,4111682.7282342087,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,40,3921586.311498474,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,50,3178842.890166435,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,60,2749305.9948675754,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,70,1738296.016641664,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,80,1514357.9902847197,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,90,2947907.252173698,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,100,2469412.648917385,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRL,10,288395.506125758,Advanced Economies,Advanced Economies
IRL,20,77581.95042088536,Advanced Economies,Advanced Economies
IRL,30,141307.35445643793,Advanced Economies,Advanced Economies
IRL,40,52484.05178654212,Advanced Economies,Advanced Economies
IRL,50,34177.26076484628,Advanced Economies,Advanced Economies
IRL,60,32713.412514862062,Advanced Economies,Advanced Economies
IRL,70,62783.84502858991,Advanced Economies,Advanced Economies
IRL,80,35832.039490002404,Advanced Economies,Advanced Economies
IRL,90,716786.711748143,Advanced Economies,Advanced Economies
IRL,100,402913.01518049854,Advanced Economies,Advanced Economies
IMN,10,63695.960179359485,0.0,0.0
IMN,20,8430.34767079758,0.0,0.0
IMN,30,5573.783583998396,0.0,0.0
IMN,40,28139.39177191386,0.0,0.0
IMN,50,7217.420122442613,0.0,0.0
IMN,60,5376.164606243302,0.0,0.0
IMN,70,8097.510796828763,0.0,0.0
IMN,80,3663.558493976229,0.0,0.0
IMN,90,3251.022542235736,0.0,0.0
IMN,100,6105.930823293653,0.0,0.0
ISR,10,2652749.4004109725,Advanced Economies,Advanced Economies
ISR,20,2188143.57322035,Advanced Economies,Advanced Economies
ISR,30,0.0,Advanced Economies,Advanced Economies
ISR,40,4642311.450719201,Advanced Economies,Advanced Economies
ISR,50,0.0,Advanced Economies,Advanced Economies
ISR,60,1863106.8352462654,Advanced Economies,Advanced Economies
ISR,70,2427940.1291897013,Advanced Economies,Advanced Economies
ISR,80,0.0,Advanced Economies,Advanced Economies
ISR,90,1911449.6101709942,Advanced Economies,Advanced Economies
ISR,100,66633.46798998398,Advanced Economies,Advanced Economies
ITA,10,110698.17872759096,Advanced Economies,Advanced Economies
ITA,20,0.0,Advanced Economies,Advanced Economies
ITA,30,0.0,Advanced Economies,Advanced Economies
ITA,40,0.0,Advanced Economies,Advanced Economies
ITA,50,0.0,Advanced Economies,Advanced Economies
ITA,60,0.0,Advanced Economies,Advanced Economies
ITA,70,0.0,Advanced Economies,Advanced Economies
ITA,80,0.0,Advanced Economies,Advanced Economies
ITA,90,0.0,Advanced Economies,Advanced Economies
ITA,100,2986751.7462254222,Advanced Economies,Advanced Economies
JAM,10,1238744.963872297,Emerging Market Economies,Latin America and the Caribbean
JAM,20,816195.2928625242,Emerging Market Economies,Latin America and the Caribbean
JAM,30,276772.1062301986,Emerging Market Economies,Latin America and the Caribbean
JAM,40,682183.7335209392,Emerging Market Economies,Latin America and the Caribbean
JAM,50,219328.38403033649,Emerging Market Economies,Latin America and the Caribbean
JAM,60,174738.11535834943,Emerging Market Economies,Latin America and the Caribbean
JAM,70,362140.7588249169,Emerging Market Economies,Latin America and the Caribbean
JAM,80,239441.82733626186,Emerging Market Economies,Latin America and the Caribbean
JAM,90,147057.18895568754,Emerging Market Economies,Latin America and the Caribbean
JAM,100,225511.80019383517,Emerging Market Economies,Latin America and the Caribbean
JPN,10,0.0,Advanced Economies,Advanced Economies
JPN,20,0.0,Advanced Economies,Advanced Economies
JPN,30,0.0,Advanced Economies,Advanced Economies
JPN,40,0.0,Advanced Economies,Advanced Economies
JPN,50,0.0,Advanced Economies,Advanced Economies
JPN,60,0.0,Advanced Economies,Advanced Economies
JPN,70,0.0,Advanced Economies,Advanced Economies
JPN,80,0.0,Advanced Economies,Advanced Economies
JPN,90,0.0,Advanced Economies,Advanced Economies
JPN,100,1128740.6045029375,Advanced Economies,Advanced Economies
JOR,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
JOR,100,507359.91113695875,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KAZ,10,0.0,Emerging Market Economies,Caucasus and Central Asia
KAZ,20,0.0,Emerging Market Economies,Caucasus and Central Asia
KAZ,30,0.0,Emerging Market Economies,Caucasus and Central Asia
KAZ,40,3160003.5172919957,Emerging Market Economies,Caucasus and Central Asia
KAZ,50,1362579.5211297905,Emerging Market Economies,Caucasus and Central Asia
KAZ,60,1837815.7922337775,Emerging Market Economies,Caucasus and Central Asia
KAZ,70,1920016.023503237,Emerging Market Economies,Caucasus and Central Asia
KAZ,80,2403989.3137180484,Emerging Market Economies,Caucasus and Central Asia
KAZ,90,2558392.8122931137,Emerging Market Economies,Caucasus and Central Asia
KAZ,100,4485932.68603768,Emerging Market Economies,Caucasus and Central Asia
KEN,10,11483151.151283063,Low Income Developing Countries,Sub-Sahara Africa
KEN,20,7176254.4119428955,Low Income Developing Countries,Sub-Sahara Africa
KEN,30,7478643.766584421,Low Income Developing Countries,Sub-Sahara Africa
KEN,40,6788135.712173866,Low Income Developing Countries,Sub-Sahara Africa
KEN,50,6507936.302245133,Low Income Developing Countries,Sub-Sahara Africa
KEN,60,6581356.732295073,Low Income Developing Countries,Sub-Sahara Africa
KEN,70,6619323.315961799,Low Income Developing Countries,Sub-Sahara Africa
KEN,80,9189767.15281594,Low Income Developing Countries,Sub-Sahara Africa
KEN,90,9022144.142828543,Low Income Developing Countries,Sub-Sahara Africa
KEN,100,6494828.110971502,Low Income Developing Countries,Sub-Sahara Africa
PRK,10,10746800.753238773,0.0,0.0
PRK,20,5478429.009453688,0.0,0.0
PRK,30,4102319.581245708,0.0,0.0
PRK,40,3806199.875728953,0.0,0.0
PRK,50,3521524.8290455597,0.0,0.0
PRK,60,3060040.9042643975,0.0,0.0
PRK,70,2288237.224930767,0.0,0.0
PRK,80,1977702.2774600438,0.0,0.0
PRK,90,1545286.2386124402,0.0,0.0
PRK,100,1200509.262552577,0.0,0.0
KOR,10,7501101.135673118,Advanced Economies,Advanced Economies
KOR,20,4677250.377725328,Advanced Economies,Advanced Economies
KOR,30,7683748.028284499,Advanced Economies,Advanced Economies
KOR,40,5971067.67204418,Advanced Economies,Advanced Economies
KOR,50,2343981.300283681,Advanced Economies,Advanced Economies
KOR,60,1876243.763584568,Advanced Economies,Advanced Economies
KOR,70,810181.586052151,Advanced Economies,Advanced Economies
KOR,80,554927.3981057974,Advanced Economies,Advanced Economies
KOR,90,352237.4937422318,Advanced Economies,Advanced Economies
KOR,100,874350.3510554525,Advanced Economies,Advanced Economies
KWT,10,460140.0502117802,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KWT,100,551224.9013230968,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
KGZ,10,2644557.725779054,Low Income Developing Countries,Caucasus and Central Asia
KGZ,20,809850.7313100287,Low Income Developing Countries,Caucasus and Central Asia
KGZ,30,573810.469278614,Low Income Developing Countries,Caucasus and Central Asia
KGZ,40,794838.1583498542,Low Income Developing Countries,Caucasus and Central Asia
KGZ,50,456393.916475105,Low Income Developing Countries,Caucasus and Central Asia
KGZ,60,315595.3538115417,Low Income Developing Countries,Caucasus and Central Asia
KGZ,70,621494.4061798177,Low Income Developing Countries,Caucasus and Central Asia
KGZ,80,298889.27869035845,Low Income Developing Countries,Caucasus and Central Asia
KGZ,90,572719.7482161006,Low Income Developing Countries,Caucasus and Central Asia
KGZ,100,377055.3118902683,Low Income Developing Countries,Caucasus and Central Asia
LAO,10,0.0,Low Income Developing Countries,Emerging and Developing Asia
LAO,20,0.0,Low Income Developing Countries,Emerging and Developing Asia
LAO,30,1564503.9207466128,Low Income Developing Countries,Emerging and Developing Asia
LAO,40,970075.4229521934,Low Income Developing Countries,Emerging and Developing Asia
LAO,50,1233897.9779213206,Low Income Developing Countries,Emerging and Developing Asia
LAO,60,1011280.8494895702,Low Income Developing Countries,Emerging and Developing Asia
LAO,70,1029472.1552380089,Low Income Developing Countries,Emerging and Developing Asia
LAO,80,560670.159291185,Low Income Developing Countries,Emerging and Developing Asia
LAO,90,643362.1283506616,Low Income Developing Countries,Emerging and Developing Asia
LAO,100,425714.44257860206,Low Income Developing Countries,Emerging and Developing Asia
LVA,10,1067850.5231165676,Advanced Economies,Advanced Economies
LVA,20,174028.5076268228,Advanced Economies,Advanced Economies
LVA,30,150276.32879543712,Advanced Economies,Advanced Economies
LVA,40,99223.58588584166,Advanced Economies,Advanced Economies
LVA,50,132680.6652600695,Advanced Economies,Advanced Economies
LVA,60,75516.64991230528,Advanced Economies,Advanced Economies
LVA,70,116174.57073529599,Advanced Economies,Advanced Economies
LVA,80,59609.0076779792,Advanced Economies,Advanced Economies
LVA,90,160787.8059512852,Advanced Economies,Advanced Economies
LVA,100,130927.99551899346,Advanced Economies,Advanced Economies
LBN,10,6516389.966698868,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,20,3245044.7708826363,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,30,1033293.1643490092,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,40,1539377.149206518,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,50,525673.5818387445,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,60,464854.0353952456,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,70,240772.3444386782,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,80,738425.2534872835,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,90,216169.3574138824,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBN,100,179152.40615040885,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LSO,10,378896.13427696726,Low Income Developing Countries,Sub-Sahara Africa
LSO,20,614652.1273274983,Low Income Developing Countries,Sub-Sahara Africa
LSO,30,372186.96619748685,Low Income Developing Countries,Sub-Sahara Africa
LSO,40,229415.69919637204,Low Income Developing Countries,Sub-Sahara Africa
LSO,50,158652.38114984139,Low Income Developing Countries,Sub-Sahara Africa
LSO,60,239672.6941119294,Low Income Developing Countries,Sub-Sahara Africa
LSO,70,181048.29945796085,Low Income Developing Countries,Sub-Sahara Africa
LSO,80,101944.48190873924,Low Income Developing Countries,Sub-Sahara Africa
LSO,90,173080.3050270477,Low Income Developing Countries,Sub-Sahara Africa
LSO,100,187235.57573246112,Low Income Developing Countries,Sub-Sahara Africa
LBR,10,2776858.981548001,Low Income Developing Countries,Sub-Sahara Africa
LBR,20,1087135.5225945262,Low Income Developing Countries,Sub-Sahara Africa
LBR,30,599325.3258264478,Low Income Developing Countries,Sub-Sahara Africa
LBR,40,405841.1172098804,Low Income Developing Countries,Sub-Sahara Africa
LBR,50,465072.5592415994,Low Income Developing Countries,Sub-Sahara Africa
LBR,60,357988.6921635078,Low Income Developing Countries,Sub-Sahara Africa
LBR,70,334835.4513470272,Low Income Developing Countries,Sub-Sahara Africa
LBR,80,452664.9374648009,Low Income Developing Countries,Sub-Sahara Africa
LBR,90,240824.49045138192,Low Income Developing Countries,Sub-Sahara Africa
LBR,100,222170.0103771308,Low Income Developing Countries,Sub-Sahara Africa
LBY,10,3430947.3067423087,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,20,2451461.839974877,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,30,948023.6715319582,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,40,894434.1998316232,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,50,500891.16090181656,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,60,1317772.5308529634,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,70,1088816.4952132574,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,80,1730978.6949880878,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,90,1358490.784146682,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LBY,100,4975866.481550624,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
LTU,10,909798.5051864296,Advanced Economies,Advanced Economies
LTU,20,269178.40071462997,Advanced Economies,Advanced Economies
LTU,30,152817.8527706308,Advanced Economies,Advanced Economies
LTU,40,116224.94267666324,Advanced Economies,Advanced Economies
LTU,50,100656.64873915688,Advanced Economies,Advanced Economies
LTU,60,100514.85273368687,Advanced Economies,Advanced Economies
LTU,70,69199.96214746885,Advanced Economies,Advanced Economies
LTU,80,74725.87489836136,Advanced Economies,Advanced Economies
LTU,90,73222.1992134545,Advanced Economies,Advanced Economies
LTU,100,160691.81898841783,Advanced Economies,Advanced Economies
LUX,10,544001.2777982436,Advanced Economies,Advanced Economies
LUX,20,69497.82456591018,Advanced Economies,Advanced Economies
LUX,30,35672.21493758967,Advanced Economies,Advanced Economies
LUX,40,52221.320294107216,Advanced Economies,Advanced Economies
LUX,50,45968.99977932498,Advanced Economies,Advanced Economies
LUX,60,46491.62147445753,Advanced Economies,Advanced Economies
LUX,70,27726.476783956357,Advanced Economies,Advanced Economies
LUX,80,28518.661834926646,Advanced Economies,Advanced Economies
LUX,90,7701.799106654534,Advanced Economies,Advanced Economies
LUX,100,52499.83769743216,Advanced Economies,Advanced Economies
MDG,10,9651134.96796758,Low Income Developing Countries,Sub-Sahara Africa
MDG,20,4901851.998021724,Low Income Developing Countries,Sub-Sahara Africa
MDG,30,3810330.3250914323,Low Income Developing Countries,Sub-Sahara Africa
MDG,40,3600179.9728141013,Low Income Developing Countries,Sub-Sahara Africa
MDG,50,2916925.2729038727,Low Income Developing Countries,Sub-Sahara Africa
MDG,60,2801871.467086854,Low Income Developing Countries,Sub-Sahara Africa
MDG,70,2816263.0187758156,Low Income Developing Countries,Sub-Sahara Africa
MDG,80,3734054.240754219,Low Income Developing Countries,Sub-Sahara Africa
MDG,90,3475888.546987598,Low Income Developing Countries,Sub-Sahara Africa
MDG,100,2714023.1029397724,Low Income Developing Countries,Sub-Sahara Africa
MWI,10,5248438.724058895,Low Income Developing Countries,Sub-Sahara Africa
MWI,20,2283633.4955143663,Low Income Developing Countries,Sub-Sahara Africa
MWI,30,2494275.122279338,Low Income Developing Countries,Sub-Sahara Africa
MWI,40,3258485.492312722,Low Income Developing Countries,Sub-Sahara Africa
MWI,50,3242311.7141887443,Low Income Developing Countries,Sub-Sahara Africa
MWI,60,3193499.3044518754,Low Income Developing Countries,Sub-Sahara Africa
MWI,70,3158570.2606588253,Low Income Developing Countries,Sub-Sahara Africa
MWI,80,2511727.4621627275,Low Income Developing Countries,Sub-Sahara Africa
MWI,90,1228976.0834488694,Low Income Developing Countries,Sub-Sahara Africa
MWI,100,589483.2142193647,Low Income Developing Countries,Sub-Sahara Africa
MYS,10,4461727.040697073,Emerging Market Economies,Emerging and Developing Asia
MYS,20,1991260.1943753415,Emerging Market Economies,Emerging and Developing Asia
MYS,30,691840.3692366813,Emerging Market Economies,Emerging and Developing Asia
MYS,40,969648.954302138,Emerging Market Economies,Emerging and Developing Asia
MYS,50,783982.6302242716,Emerging Market Economies,Emerging and Developing Asia
MYS,60,637295.5500481039,Emerging Market Economies,Emerging and Developing Asia
MYS,70,364083.5610371524,Emerging Market Economies,Emerging and Developing Asia
MYS,80,2139412.7272494845,Emerging Market Economies,Emerging and Developing Asia
MYS,90,1440918.524383072,Emerging Market Economies,Emerging and Developing Asia
MYS,100,1058871.4751128366,Emerging Market Economies,Emerging and Developing Asia
MLI,10,10152799.790544355,Low Income Developing Countries,Sub-Sahara Africa
MLI,20,3416838.3626023275,Low Income Developing Countries,Sub-Sahara Africa
MLI,30,3858717.251334901,Low Income Developing Countries,Sub-Sahara Africa
MLI,40,2677649.85403243,Low Income Developing Countries,Sub-Sahara Africa
MLI,50,4094656.0288796257,Low Income Developing Countries,Sub-Sahara Africa
MLI,60,1899679.2162326397,Low Income Developing Countries,Sub-Sahara Africa
MLI,70,2486143.144340797,Low Income Developing Countries,Sub-Sahara Africa
MLI,80,2598874.989260257,Low Income Developing Countries,Sub-Sahara Africa
MLI,90,2635382.29366163,Low Income Developing Countries,Sub-Sahara Africa
MLI,100,3588171.7537540416,Low Income Developing Countries,Sub-Sahara Africa
MLT,10,149872.84748084593,Advanced Economies,Advanced Economies
MLT,20,134885.5627327613,Advanced Economies,Advanced Economies
MLT,30,113303.87269551949,Advanced Economies,Advanced Economies
MLT,40,63695.960179359485,Advanced Economies,Advanced Economies
MLT,50,82582.99759148646,Advanced Economies,Advanced Economies
MLT,60,92733.82437877338,Advanced Economies,Advanced Economies
MLT,70,43163.3800744836,Advanced Economies,Advanced Economies
MLT,80,62625.43984021054,Advanced Economies,Advanced Economies
MLT,90,21648.300191677725,Advanced Economies,Advanced Economies
MLT,100,8918.053734397436,Advanced Economies,Advanced Economies
MTQ,10,236466.04824755678,0.0,0.0
MTQ,20,114932.07712140605,0.0,0.0
MTQ,30,73737.44096057609,0.0,0.0
MTQ,40,50357.27675356416,0.0,0.0
MTQ,50,59274.97047425837,0.0,0.0
MTQ,60,57867.571666215445,0.0,0.0
MTQ,70,14987.284748084558,0.0,0.0
MTQ,80,19207.704133145176,0.0,0.0
MTQ,90,17392.651436048724,0.0,0.0
MTQ,100,12611.652322712454,0.0,0.0
MRT,10,2463326.7737337905,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,20,799512.0033260189,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,30,456248.4205950004,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,40,877842.8392452615,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,50,677057.9427925006,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,60,723123.4216632764,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,70,785934.2653026571,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,80,443509.77334868186,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,90,585743.6901354269,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MRT,100,4190596.7789518116,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
MUS,10,902983.9060720963,Emerging Market Economies,Sub-Sahara Africa
MUS,20,246840.57980095307,Emerging Market Economies,Sub-Sahara Africa
MUS,30,163869.2373695529,Emerging Market Economies,Sub-Sahara Africa
MUS,40,237047.4090629,Emerging Market Economies,Sub-Sahara Africa
MUS,50,177553.44482169583,Emerging Market Economies,Sub-Sahara Africa
MUS,60,142079.45941184173,Emerging Market Economies,Sub-Sahara Africa
MUS,70,68342.01845126564,Emerging Market Economies,Sub-Sahara Africa
MUS,80,136466.25292103578,Emerging Market Economies,Sub-Sahara Africa
MUS,90,102413.11244524464,Emerging Market Economies,Sub-Sahara Africa
MUS,100,309.99267505373774,Emerging Market Economies,Sub-Sahara Africa
MEX,10,78058662.75535291,Emerging Market Economies,Latin America and the Caribbean
MEX,20,20747301.803839087,Emerging Market Economies,Latin America and the Caribbean
MEX,30,11636838.404901912,Emerging Market Economies,Latin America and the Caribbean
MEX,40,11374450.55872199,Emerging Market Economies,Latin America and the Caribbean
MEX,50,9605418.264199119,Emerging Market Economies,Latin America and the Caribbean
MEX,60,9014346.262746636,Emerging Market Economies,Latin America and the Caribbean
MEX,70,6326980.9401344685,Emerging Market Economies,Latin America and the Caribbean
MEX,80,6652691.771031085,Emerging Market Economies,Latin America and the Caribbean
MEX,90,6362582.072391975,Emerging Market Economies,Latin America and the Caribbean
MEX,100,3575961.5863797027,Emerging Market Economies,Latin America and the Caribbean
MDA,10,1487488.0112473946,Low Income Developing Countries,Emerging and Developing Europe
MDA,20,983424.9189638189,Low Income Developing Countries,Emerging and Developing Europe
MDA,30,516487.83077008754,Low Income Developing Countries,Emerging and Developing Europe
MDA,40,679523.4904781521,Low Income Developing Countries,Emerging and Developing Europe
MDA,50,345644.2545027007,Low Income Developing Countries,Emerging and Developing Europe
MDA,60,436241.46184093907,Low Income Developing Countries,Emerging and Developing Europe
MDA,70,317669.2640685845,Low Income Developing Countries,Emerging and Developing Europe
MDA,80,273121.0956137416,Low Income Developing Countries,Emerging and Developing Europe
MDA,90,357389.0978389384,Low Income Developing Countries,Emerging and Developing Europe
MDA,100,294164.46935056633,Low Income Developing Countries,Emerging and Developing Europe
MNG,10,0.0,Emerging Market Economies,Emerging and Developing Asia
MNG,20,485034.07652580354,Emerging Market Economies,Emerging and Developing Asia
MNG,30,592694.7991395367,Emerging Market Economies,Emerging and Developing Asia
MNG,40,807316.9223790215,Emerging Market Economies,Emerging and Developing Asia
MNG,50,786987.5816370405,Emerging Market Economies,Emerging and Developing Asia
MNG,60,958457.1140552111,Emerging Market Economies,Emerging and Developing Asia
MNG,70,1025673.2768869352,Emerging Market Economies,Emerging and Developing Asia
MNG,80,1186225.3232165899,Emerging Market Economies,Emerging and Developing Asia
MNG,90,1464753.8732257283,Emerging Market Economies,Emerging and Developing Asia
MNG,100,2672124.363909018,Emerging Market Economies,Emerging and Developing Asia
MNE,10,50164.05225598547,Emerging Market Economies,Emerging and Developing Europe
MNE,20,360198.40672156523,Emerging Market Economies,Emerging and Developing Europe
MNE,30,96263.48551429724,Emerging Market Economies,Emerging and Developing Europe
MNE,40,65481.149221374675,Emerging Market Economies,Emerging and Developing Europe
MNE,50,77933.88069003976,Emerging Market Economies,Emerging and Developing Europe
MNE,60,155503.22267566892,Emerging Market Economies,Emerging and Developing Europe
MNE,70,29720.547720777668,Emerging Market Economies,Emerging and Developing Europe
MNE,80,60472.400669716044,Emerging Market Economies,Emerging and Developing Europe
MNE,90,16027.426839751255,Emerging Market Economies,Emerging and Developing Europe
MNE,100,20283.62451925796,Emerging Market Economies,Emerging and Developing Europe
MAR,10,4746153.528625163,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,20,3061354.5127009605,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,30,2204286.813936788,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,40,2153343.0983711416,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,50,2194951.8982690414,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,60,1239829.6607852203,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,70,2002960.988534989,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,80,1051337.2947631113,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,90,1067486.6468103984,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MAR,100,1540244.9389818744,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
MOZ,10,8227776.338557963,Low Income Developing Countries,Sub-Sahara Africa
MOZ,20,5414434.516251151,Low Income Developing Countries,Sub-Sahara Africa
MOZ,30,6550042.926302882,Low Income Developing Countries,Sub-Sahara Africa
MOZ,40,5248818.763315273,Low Income Developing Countries,Sub-Sahara Africa
MOZ,50,4805656.201934708,Low Income Developing Countries,Sub-Sahara Africa
MOZ,60,3349241.8277316433,Low Income Developing Countries,Sub-Sahara Africa
MOZ,70,2693941.2738639712,Low Income Developing Countries,Sub-Sahara Africa
MOZ,80,2357881.2241542283,Low Income Developing Countries,Sub-Sahara Africa
MOZ,90,1293418.2314947108,Low Income Developing Countries,Sub-Sahara Africa
MOZ,100,1796737.4538182802,Low Income Developing Countries,Sub-Sahara Africa
MMR,10,8894396.854023075,Low Income Developing Countries,Emerging and Developing Asia
MMR,20,4630466.672921965,Low Income Developing Countries,Emerging and Developing Asia
MMR,30,6116451.780439485,Low Income Developing Countries,Emerging and Developing Asia
MMR,40,5244920.599310412,Low Income Developing Countries,Emerging and Developing Asia
MMR,50,3853674.0662103393,Low Income Developing Countries,Emerging and Developing Asia
MMR,60,2018539.2528696505,Low Income Developing Countries,Emerging and Developing Asia
MMR,70,3405767.2774842884,Low Income Developing Countries,Emerging and Developing Asia
MMR,80,2124634.0240265513,Low Income Developing Countries,Emerging and Developing Asia
MMR,90,4553774.066069826,Low Income Developing Countries,Emerging and Developing Asia
MMR,100,2241302.9910604367,Low Income Developing Countries,Emerging and Developing Asia
NAM,10,620369.1773517799,Emerging Market Economies,Sub-Sahara Africa
NAM,20,433829.5922586748,Emerging Market Economies,Sub-Sahara Africa
NAM,30,439642.63103209314,Emerging Market Economies,Sub-Sahara Africa
NAM,40,234553.2233614782,Emerging Market Economies,Sub-Sahara Africa
NAM,50,348630.17279882345,Emerging Market Economies,Sub-Sahara Africa
NAM,60,709989.6455849729,Emerging Market Economies,Sub-Sahara Africa
NAM,70,678136.4276748397,Emerging Market Economies,Sub-Sahara Africa
NAM,80,897104.2912613042,Emerging Market Economies,Sub-Sahara Africa
NAM,90,1236965.7658515507,Emerging Market Economies,Sub-Sahara Africa
NAM,100,2247635.790288776,Emerging Market Economies,Sub-Sahara Africa
NPL,10,21125867.001149006,Low Income Developing Countries,Emerging and Developing Asia
NPL,20,7873008.019228179,Low Income Developing Countries,Emerging and Developing Asia
NPL,30,5346264.215336728,Low Income Developing Countries,Emerging and Developing Asia
NPL,40,8746485.708452486,Low Income Developing Countries,Emerging and Developing Asia
NPL,50,4011817.96969988,Low Income Developing Countries,Emerging and Developing Asia
NPL,60,2498594.4715735256,Low Income Developing Countries,Emerging and Developing Asia
NPL,70,6370834.636510155,Low Income Developing Countries,Emerging and Developing Asia
